STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,GEOGRAPH,TRACT,POVERTY200,TRACTCE,PERCENT_CA,PERCENT_TR,PERCENT_WA,TOTAL_POP,UNEMPLOYME,POVERTY_RA,MEDIAN_INC,PERCENT_BL,PERCENT_HI,HOME_OWN,F15_FI_RATE,F15_FI_POP,F15_LB_NEED,F15_LB_UNME,F15_DISTRIB,F15_PPIN,FY_FI_RATE,FY_FI_POP,FY_LB_UNME,FY_DISTRIB,FY_PPIN,F14_FI_RATE,F14_LB_UNME,F14_DISTRIB,F14_PPIN,GIS_ID,GLOBALID,CREATED,EDITED,SHAPEAREA,SHAPELEN,OBJECTID
24,031,701308,24031701308,7013.08,Census Tract 7013.08,G5020,S,13704999,46217,24031701308,701308,0,701308,94.9,4.6,0.6,3103,0.078,0.046,148885,0.103,0.03,0.917,0.062,192.578386,40441.46106,34602.819987,5838.641073,30.318257,6.2,192.193614,34584.51997,5776.13897,30.053751,8.1,47430.114835,3055.57,12.709915,CAFB_Hunger_Heat_Map_30,{0926099E-FE4A-4A19-B1D1-FC176D228F4A},,,0,0,56
24,031,701408,24031701408,7014.08,Census Tract 7014.08,G5020,S,25422792,824554,24031701408,701408,0,701408,94.5,5,0.5,7271,0.058,0.047,125938,0.182,0.11,0.855,0.06,436.26,91614.6,83892.981244,7721.618756,17.69958,6,436.26,85874.994233,5739.605767,13.156388,4,51517.778924,2460.62,9.572911,CAFB_Hunger_Heat_Map_31,{DBBBE39A-5C45-4FE6-AE45-90E8048A2B44},,,0,0,57
24,031,700724,24031700724,7007.24,Census Tract 7007.24,G5020,S,834393,0,24031700724,700724,0,700724,87.8,7.9,4.4,3253,0.056,0.297,44784,0.294,0.346,0.061,0.184,599.150552,125821.61592,73710.586656,52111.029264,86.97485,18.4,598.552,91252.026063,34443.893937,57.545366,18.9,99560.759955,32130.66,51.236737,CAFB_Hunger_Heat_Map_32,{3DB5D09B-0D3B-4E6E-9D89-34F78E88602A},,,0,0,58
24,031,701212,24031701212,7012.12,Census Tract 7012.12,G5020,S,9905156,525267,24031701212,701212,0,701212,90.9,9,0.1,2700,0.041,0.001,152656,0.148,0.077,0.945,0.028,75.6,15876,9267.014509,6608.985491,87.420443,2.8,75.6,11164.319786,4711.680214,62.323812,1.7,7783.122682,1680.95,37.298851,CAFB_Hunger_Heat_Map_33,{CDD29009-48FD-4B26-ACC6-DE2BA96212EB},,,0,0,59
24,031,700822,24031700822,7008.22,Census Tract 7008.22,G5020,S,733243,0,24031700822,700822,0,700822,85.7,11.7,2.6,1778,0.042,0.269,65476,0.121,0.377,0.542,0.098,174.244,36591.24,21364.439133,15226.800867,87.387806,9.8,174.069756,26469.148382,10085.500378,57.939418,10.3,27450.631861,8649.84,50.316963,CAFB_Hunger_Heat_Map_34,{D9D1AB35-2CDE-4310-A65F-CF077DE82B77},,,0,0,60
24,031,700829,24031700829,7008.29,Census Tract 7008.29,G5020,S,3835476,63868,24031700829,700829,0,700829,91.7,8.3,0,3027,0.016,0.039,128594,0.059,0.14,0.824,0.025,75.675,15891.75,9054.831495,6836.918505,90.345801,2.5,75.675,11409.872033,4481.877967,59.225345,3.5,16282.815622,5333.53,51.814586,CAFB_Hunger_Heat_Map_17,{49275418-5C5C-4505-AE0A-F7C0CC0A259E},,,0,0,61
24,031,700717,24031700717,7007.17,Census Tract 7007.17,G5020,S,2864803,24154,24031700717,700717,0,700717,81.1,14.6,4.3,5744,0.1,0.07,66964,0.2,0.37,0.659,0.088,505.472,106149.12,62271.338,43877.782,86.805564,8.8,505.977472,76877.935333,29377.333787,58.060557,9.9,88582.057486,27696.41,50.019979,CAFB_Hunger_Heat_Map_18,{DD2B71C9-449C-432C-90DC-D6BE9D8EE1C5},,,0,0,62
24,031,700704,24031700704,7007.04,Census Tract 7007.04,G5020,S,2915046,0,24031700704,700704,0,700704,84.3,14.7,1.2,2876,0.11,0.092,72554,0.08,0.313,0.676,0.092,265.121184,55675.44864,31782.178724,23893.269916,90.12207,9.2,264.592,39300.31732,16264.00268,61.468233,9.1,43710.486794,13294.64,48.975857,CAFB_Hunger_Heat_Map_19,{FB93FD4E-4003-4EDA-80D1-DA6A7648E6C9},,,0,0,63
24,031,700823,24031700823,7008.23,Census Tract 7008.23,G5020,S,1609764,41448,24031700823,700823,0,700823,93.8,5.7,0.6,3313,0.052,0.039,109417,0.104,0.159,0.899,0.043,142.601459,29946.30639,17201.124668,12745.181722,89.376236,4.3,142.459,21572.668637,8343.721363,58.569282,3.3,17935.51271,5626.49,50.146946,CAFB_Hunger_Heat_Map_20,{D887EA0D-1987-46D2-9122-F1A1B5BC25E4},,,0,0,64
24,031,700604,24031700604,7006.04,Census Tract 7006.04,G5020,S,42448484,3388931,24031700604,700604,0,700604,93.8,4.2,2,7024,0.071,0.027,166417,0.058,0.036,0.972,0.039,273.936,57526.56,57099.612516,426.947484,1.558567,3.9,273.936,57526.56,0,0,2.5,31128.224639,4230.53,25.125615,CAFB_Hunger_Heat_Map_21,{DC005138-E554-4FF0-8DEF-2D58D827752F},,,0,0,65
24,031,701410,24031701410,7014.10,Census Tract 7014.10,G5020,S,9537761,303615,24031701410,701410,0,701410,96.7,3.3,0,7081,0.098,0.053,89672,0.523,0.095,0.793,0.131,927.611,194798.31,153501.689262,41296.620738,44.519331,13.1,928.538611,159939.417528,35053.690782,37.751463,12.6,167999.227046,15236.27,17.461778,CAFB_Hunger_Heat_Map_22,{C5BA5A37-4AED-4B96-90A3-D4BDC7811414},,,0,0,66
24,031,700816,24031700816,7008.16,Census Tract 7008.16,G5020,S,3021725,26472,24031700816,700816,0,700816,81.2,15.8,3,8098,0.069,0.074,72681,0.164,0.288,0.469,0.099,801.702,168357.42,98395.245601,69962.174399,87.267057,9.9,800.900298,122162.060007,46027.002573,57.469079,11.2,139831.944732,42753.82,49.173064,CAFB_Hunger_Heat_Map_23,{D73577DC-B7D9-486D-973A-6C4A3D248DDC},,,0,0,67
24,033,800203,24033800203,8002.03,Census Tract 8002.03,G5020,S,10625178,296169,24033800203,800203,0,800203,95.6,4.6,0,4608,0.036,0.065,119803,0.145,0.166,0.964,0.032,147.750912,31027.69152,24273.28375,6754.40777,45.71483,3.2,147.603456,25131.80514,5864.92062,39.734304,2.5,20700.762716,3113.24,27.453593,CAFB_Hunger_Heat_Map_24,{B93D4BBB-16FC-44CF-9025-4C05A56E80E2},,,0,0,68
24,031,700826,24031700826,7008.26,Census Tract 7008.26,G5020,S,2009665,113940,24031700826,700826,0,700826,89.6,7.8,2.6,5721,0.018,0.014,122981,0.081,0.073,0.713,0.046,263.166,55264.86,32593.13497,22671.72503,86.149902,4.6,263.166,40711.295406,14553.564594,55.301842,5,47718.750901,14777.25,49.654735,CAFB_Hunger_Heat_Map_25,{D590A09C-397C-460C-B759-236033E2F843},,,0,0,69
24,031,700824,24031700824,7008.24,Census Tract 7008.24,G5020,S,919819,47316,24031700824,700824,0,700824,90,5.7,4.3,3009,0.033,0.032,132930,0.116,0.08,0.94,0.033,99.297,20852.37,12541.792684,8310.577316,83.694143,3.3,99.297,15476.281751,5376.088249,54.141497,1.8,9312.28632,2345.23,42.247326,CAFB_Hunger_Heat_Map_126,{B12B8C39-65D0-48F1-AF74-8BB185A151C4},,,0,0,70
24,031,701407,24031701407,7014.07,Census Tract 7014.07,G5020,S,9206365,51366,24031701407,701407,0,701407,90,9.6,0.5,5704,0.049,0.015,123500,0.301,0.077,0.926,0.059,336.872536,70743.23256,55462.112431,15281.120129,45.361727,5.9,336.199464,57458.431126,13143.456314,39.094222,5.9,61238.149955,7637.86,23.28751,CAFB_Hunger_Heat_Map_127,{B9B4C748-6868-46A8-8318-B753EAC19182},,,0,0,71
24,031,700718,24031700718,7007.18,Census Tract 7007.18,G5020,S,2599526,15217,24031700718,700718,0,700718,74.3,22.3,3.5,4249,0.022,0.049,113679,0.113,0.053,0.517,0.083,353.019667,74134.13007,43225.270228,30908.859842,87.555631,8.3,352.667,52961.747593,21098.322407,59.825054,8.7,59122.834595,19255.47,51.591419,CAFB_Hunger_Heat_Map_128,{7C828636-7AAC-4ED3-A52C-B011DCF46B68},,,0,0,72
24,031,701211,24031701211,7012.11,Census Tract 7012.11,G5020,S,6583115,16537,24031701211,701211,0,701211,79.5,20,0.5,6208,0.074,0.064,114255,0.154,0.091,0.582,0.103,639.424,134279.04,78256.3918,56022.6482,87.614241,10.3,638.784576,96361.884842,37782.876118,59.148072,9.9,93943.792125,33914.71,55.702895,CAFB_Hunger_Heat_Map_129,{4AA7670E-8ACB-4ACC-AA94-7C5EE938E9B9},,,0,0,73
24,031,700817,24031700817,7008.17,Census Tract 7008.17,G5020,S,3774037,35434,24031700817,700817,0,700817,82.3,15.6,2.2,5350,0.075,0.073,84583,0.163,0.058,0.31,0.148,792.5918,166444.278,96891.624506,69552.653494,87.753436,14.8,791.8,119115.707083,47162.292917,59.563391,13.4,109179.560919,36388.66,52.495101,CAFB_Hunger_Heat_Map_130,{0CC062D9-AB1A-45FB-A844-7AD7E2662310},,,0,0,74
24,031,703221,24031703221,7032.21,Census Tract 7032.21,G5020,S,4314555,12973,24031703221,703221,0,703221,84.7,15.3,0,4974,0.05,0.101,113828,0.317,0.113,0.905,0.076,378.024,79385.04,63409.480503,15975.559497,42.260702,7.6,378.024,66648.409658,12736.630342,33.69265,7.9,69253.567399,8122.19,22.04386,CAFB_Hunger_Heat_Map_131,{974D32C8-1884-45B4-AEEF-04D534B32398},,,0,0,75
24,031,700828,24031700828,7008.28,Census Tract 7008.28,G5020,S,1278062,27385,24031700828,700828,0,700828,86.7,13.3,0,2400,0.022,0.027,154896,0.029,0.062,0.868,0.022,52.8,11088,6488.489504,4599.510496,87.111941,2.2,52.8,8097.589961,2990.410039,56.636554,1.9,7568.59032,2230.85,47.806652,CAFB_Hunger_Heat_Map_132,{5C606117-9CF9-4822-A94A-BABE3FFCD417},,,0,0,76
24,031,700616,24031700616,7006.16,Census Tract 7006.16,G5020,S,2880135,16530,24031700616,700616,0,700616,92.5,7,0.5,4452,0.071,0.018,127228,0.107,0.032,0.939,0.058,258.216,54225.36,33495.477131,20729.882869,80.281171,5.8,257.957784,40893.511848,13277.622792,51.472077,4.9,39781.076844,6379.86,29.023916,CAFB_Hunger_Heat_Map_133,{CBF3D39D-EBB7-4B74-8A33-510EAF381959},,,0,0,77
24,031,701303,24031701303,7013.03,Census Tract 7013.03,G5020,S,4142181,130376,24031701303,701303,0,701303,91.9,7.4,0.6,3802,0.044,0.021,133182,0.117,0.035,0.911,0.046,174.717108,36690.59268,19971.073621,16719.519059,95.694802,4.6,174.717108,24692.505296,11998.087384,68.671509,4.1,26862.050322,5873.17,37.677023,CAFB_Hunger_Heat_Map_134,{B6EE1536-A331-48E2-AF9A-782C90E48CE9},,,0,0,78
24,031,700615,24031700615,7006.15,Census Tract 7006.15,G5020,S,2720757,21367,24031700615,700615,0,700615,94.7,5.1,0.3,2877,0.063,0.005,145417,0.069,0.044,0.921,0.043,123.834711,26005.28931,16212.507372,9792.781938,79.079459,4.3,123.711,19951.957434,6027.352566,48.721234,3.5,20239.451534,1619.45,15.558156,CAFB_Hunger_Heat_Map_135,{0CE49EAF-DB02-4E0A-83D4-CE8EE2BEFFDE},,,0,0,79
24,031,701409,24031701409,7014.09,Census Tract 7014.09,G5020,S,6528265,8155,24031701409,701409,0,701409,95,5,0,4641,0.055,0.02,137083,0.212,0.092,0.964,0.045,208.845,43857.45,38158.450419,5698.999581,27.288178,4.5,208.636155,39263.830796,4549.761754,21.807159,3.5,26705.657315,5281.54,34.673993,CAFB_Hunger_Heat_Map_136,{920D10F2-3503-4C4B-87CF-8BD2416B030B},,,0,0,80
24,033,800105,24033800105,8001.05,Census Tract 8001.05,G5020,S,2042693,1651,24033800105,800105,0,800105,88.9,8.5,2.6,3602,0.029,0.04,84669,0.523,0.141,0.78,0.089,320.578,67321.38,54247.91334,13073.46666,40.780923,8.9,320.257422,55676.900588,11577.158032,36.149539,8.5,59825.607757,7718.79,23.998235,CAFB_Hunger_Heat_Map_137,{DF0C4665-F6AE-4591-B9E1-BFA64668FF96},,,0,0,81
24,031,703218,24031703218,7032.18,Census Tract 7032.18,G5020,S,612635,4362,24031703218,703218,0,703218,85.7,14.2,0,1900,0.085,0.058,48622,0.096,0.022,0.799,0.111,210.6891,44244.711,36885.057431,7359.653569,34.931345,11.1,210.9,37050.757318,7238.242682,34.320733,0,0,0,0,CAFB_Hunger_Heat_Map_138,{F13E37B3-7AA4-46E4-9C1C-76D470A77B9F},,,0,0,82
24,031,703220,24031703220,7032.20,Census Tract 7032.20,G5020,S,2325154,16669,24031703220,703220,0,703220,78.4,19.2,2.5,5199,0.102,0.113,69821,0.408,0.169,0.611,0.147,765.017253,160653.62313,130500.837598,30152.785532,39.414517,14.7,764.253,130089.473207,30403.656793,39.782188,18.1,158943.030143,22402.68,25.942509,CAFB_Hunger_Heat_Map_139,{FE880EA4-4CDB-455E-A402-9AB9B8BA79D7},,,0,0,83
24,031,701007,24031701007,7010.07,Census Tract 7010.07,G5020,S,2374332,708,24031701007,701007,0,701007,88.8,8.3,2.9,3158,0.053,0.013,99539,0.162,0.025,0.565,0.1,315.8,66318,39281.030335,27036.969665,85.614217,10,316.1158,48126.528021,18257.789979,57.756651,8.5,44165.811095,13061.29,47.929577,CAFB_Hunger_Heat_Map_140,{17269FAE-8205-46DE-BA0E-DC27387487FA},,,0,0,84
24,033,800102,24033800102,8001.02,Census Tract 8001.02,G5020,S,1335915,0,24033800102,800102,0,800102,88.7,9.9,1.4,3011,0.087,0.093,58039,0.339,0.261,0.431,0.139,418.529,87891.09,75466.767238,12424.322762,29.685691,13.9,418.529,75737.218553,12153.871447,29.039497,14.5,84208.1482,12196.55,26.567957,CAFB_Hunger_Heat_Map_141,{E3E5DDDE-A071-4FEC-A305-7F22E19DF507},,,0,0,85
24,031,703202,24031703202,7032.02,Census Tract 7032.02,G5020,S,4113540,13920,24031703202,703202,0,703202,85.4,14.1,0.5,6029,0.048,0.039,118371,0.071,0.145,0.842,0.043,259.247,54441.87,44928.50664,9513.36336,36.696137,4.3,259.247,45153.096221,9288.773779,35.829822,4.9,46423.262938,16211.97,54.354603,CAFB_Hunger_Heat_Map_70,{133404AA-E250-4E69-BD96-86152171E914},,,0,0,86
24,031,700606,24031700606,7006.06,Census Tract 7006.06,G5020,S,4640890,47166,24031700606,700606,0,700606,92.2,7.7,0.2,4501,0.036,0.007,158375,0.014,0.039,0.944,0.019,85.604519,17976.94899,11127.767418,6849.181572,80.00958,1.9,85.519,13489.749346,4469.240654,52.260207,0.5,4001.266714,736.33,32.638887,CAFB_Hunger_Heat_Map_71,{753F7CA4-B782-46A3-8EE2-4A60355D11A5},,,0,0,87
24,033,800103,24033800103,8001.03,Census Tract 8001.03,G5020,S,2284372,0,24033800103,800103,0,800103,87.3,3.3,9.5,2188,0.099,0.117,53405,0.334,0.234,0.213,0.176,385.473088,80949.34848,72019.231559,8930.116921,23.166642,17.6,385.088,72337.30122,8531.17878,22.153842,17.7,72023.885364,10121.81,25.875744,CAFB_Hunger_Heat_Map_72,{6E78A5E9-BAE5-47BE-ACC2-E8F1D435C914},,,0,0,88
24,031,700903,24031700903,7009.03,Census Tract 7009.03,G5020,S,3838033,12274,24031700903,700903,0,700903,83.7,15.2,1,1923,0.085,0.147,82222,0.25,0.222,0.435,0.138,265.108626,55672.81146,31939.144597,23733.666863,89.52431,13.8,265.108626,37646.631962,18026.179498,67.995447,15.2,48244.632517,12754.49,43.909525,CAFB_Hunger_Heat_Map_73,{E89381DE-91EF-4BD5-8EEB-701431F26018},,,0,0,89
24,031,701004,24031701004,7010.04,Census Tract 7010.04,G5020,S,3081571,7866,24031701004,701004,0,701004,76.7,20.8,2.4,5181,0.046,0.072,108603,0.084,0.073,0.716,0.075,388.186425,81519.14925,48504.672041,33014.477209,85.047995,7.5,388.186425,59630.838944,21888.310306,56.386079,7.3,62952.153547,15154.2,40.744208,CAFB_Hunger_Heat_Map_74,{ECF6A57A-B496-415D-8410-C774B81D299C},,,0,0,90
24,031,703216,24031703216,7032.16,Census Tract 7032.16,G5020,S,1328847,1262,24031703216,703216,0,703216,94.5,5.4,0,3773,0.093,0.042,59487,0.284,0.189,0.864,0.094,354.307338,74404.54098,59176.655219,15227.885761,42.979312,9.4,355.016662,59907.76134,14645.73768,41.253663,11.6,77835.803934,8349.88,20.345303,CAFB_Hunger_Heat_Map_75,{99413C7C-DD1C-4D11-830B-9980E4EC0A49},,,0,0,91
24,031,700607,24031700607,7006.07,Census Tract 7006.07,G5020,S,3903273,17397,24031700607,700607,0,700607,89.5,9.4,1.1,7736,0.072,0.031,164826,0.052,0.022,0.859,0.054,417.744,87726.24,53095.370522,34630.869478,82.899741,5.4,417.744,65404.367867,22321.872133,53.434333,4.8,61891.5978,17780.72,46.866362,CAFB_Hunger_Heat_Map_85,{C9E5358B-DA02-4495-8810-59D340D23D06},,,0,0,92
24,033,800106,24033800106,8001.06,Census Tract 8001.06,G5020,S,2237016,51673,24033800106,800106,0,800106,92.5,6.7,0.9,2768,0.095,0.029,85203,0.605,0.143,0.869,0.119,329.721392,69241.49232,54982.860236,14258.632084,43.244486,11.9,329.392,56711.280592,12461.039408,37.830425,12.3,54823.172991,9028.59,29.693829,CAFB_Hunger_Heat_Map_86,{8BDE0E94-A04F-45A9-B52F-82DF52B5864E},,,0,0,93
24,033,800109,24033800109,8001.09,Census Tract 8001.09,G5020,S,883897,0,24033800109,800109,0,800109,85.4,6.1,8.4,4008,0.069,0.114,55479,0.401,0.348,0.348,0.136,544.542912,114354.01152,97310.014324,17043.997196,31.29964,13.6,545.088,97464.582313,17003.897687,31.194775,15.1,110472.608105,17826.05,29.177786,CAFB_Hunger_Heat_Map_87,{6CBBA168-3B01-4E05-9C00-5D76674FD45D},,,0,0,94
24,031,701415,24031701415,7014.15,Census Tract 7014.15,G5020,S,7096026,18365,24031701415,701415,0,701415,84.6,13.3,2.1,7950,0.065,0.037,107668,0.382,0.146,0.916,0.074,588.3,123543,89442.922437,34100.077563,57.963756,7.4,588.8883,92352.608549,31313.934451,53.174659,6.5,93881.502835,9203.3,18.748568,CAFB_Hunger_Heat_Map_88,{E2FCEAF3-9BD4-47BC-8E71-4864E68B0924},,,0,0,95
24,031,700902,24031700902,7009.02,Census Tract 7009.02,G5020,S,1710906,0,24031700902,700902,0,700902,68.4,22.8,8.8,3855,0.06,0.063,88068,0.215,0.298,0.656,0.072,277.56,58287.6,41002.426723,17285.173277,62.275448,7.2,277.83756,46537.294419,11808.593181,42.501788,8.3,49024.353856,13009.02,44.039094,CAFB_Hunger_Heat_Map_89,{D90A9C29-B6AD-433E-8A6C-F92999A57AED},,,0,0,96
24,033,800108,24033800108,8001.08,Census Tract 8001.08,G5020,S,918398,0,24033800108,800108,0,800108,81.4,16.3,2.3,3143,0.062,0.055,64554,0.79,0.068,0.254,0.202,634.886,133326.06,113110.615588,20215.444412,31.841062,20.2,634.886,113127.074956,20198.985044,31.815137,16.3,93261.755183,14802.35,28.765281,CAFB_Hunger_Heat_Map_90,{205CB1B8-B019-4243-B7CE-58B1A6E4A3C9},,,0,0,97
24,033,800213,24033800213,8002.13,Census Tract 8002.13,G5020,S,2399942,11911,24033800213,800213,0,800213,88.4,8.6,2.9,4004,0.088,0.125,78498,0.569,0.143,0.634,0.155,619.99938,130199.8698,109120.446163,21079.423637,33.999104,15.5,619.37876,109310.682052,20758.857548,33.515611,15.4,108644.001483,17126.26,28.595904,CAFB_Hunger_Heat_Map_91,{7DB0C262-860C-4738-830E-5C4F26159CD6},,,0,0,98
24,031,701221,24031701221,7012.21,Census Tract 7012.21,G5020,S,2749677,6386,24031701221,701221,0,701221,88.6,10.4,1,4339,0.032,0.056,124213,0.083,0.024,0.492,0.09,390.51,82007.1,49632.204923,32374.895077,82.904138,9,390.51,60790.723969,21216.376031,54.329917,8.3,60491.996557,15223.92,42.223933,CAFB_Hunger_Heat_Map_92,{A8AF7E47-420A-4D68-A284-C0ADF5D0FD24},,,0,0,99
24,031,700901,24031700901,7009.01,Census Tract 7009.01,G5020,S,1695211,0,24031700901,700901,0,700901,69.2,25.7,5,4016,0.057,0.134,78917,0.143,0.095,0.352,0.14,561.67776,117952.3296,82847.685467,35104.644133,62.499616,14,562.24,94977.328976,23093.071024,41.073333,12.2,66034.246382,26197.75,59.648801,CAFB_Hunger_Heat_Map_93,{3AB5B3AE-8538-41A0-81AE-6AEB15670E21},,,0,0,100
24,031,701507,24031701507,7015.07,Census Tract 7015.07,G5020,S,5575882,6208,24031701507,701507,0,701507,91.5,7.5,0.9,4709,0.059,0.049,122266,0.247,0.038,0.893,0.075,352.821825,74092.58325,51943.845374,22148.737876,62.775986,7.5,353.175,54892.812207,19273.937793,54.573336,6.1,57662.12155,6362.26,20.868211,CAFB_Hunger_Heat_Map_94,{2630690E-8DB1-416E-B0C8-944E688ACDEA},,,0,0,101
24,031,701423,24031701423,7014.23,Census Tract 7014.23,G5020,S,1064265,21252,24031701423,701423,0,701423,86.7,12.5,0.8,4679,0.18,0.124,57821,0.537,0.17,0.522,0.213,996.627,209291.67,172320.205633,36971.464367,37.096591,21.3,996.627,179088.314293,30203.355707,30.305576,20.5,162067.97396,47714.68,47.764112,CAFB_Hunger_Heat_Map_95,{8D7596F4-FFCA-42BB-9452-F9A1188EBAFF},,,0,0,102
24,033,800209,24033800209,8002.09,Census Tract 8002.09,G5020,S,722089,0,24033800209,800209,0,800209,88.6,6.5,4.9,3635,0.088,0.118,45479,0.723,0.121,0.099,0.234,850.59,178623.9,150921.559551,27702.340449,32.568382,23.4,850.59,150432.252198,28191.647802,33.143639,20.8,133101.034407,21351.45,29.030313,CAFB_Hunger_Heat_Map_96,{8E486363-9364-47D3-94F4-0D17618437BA},,,0,0,103
24,031,703201,24031703201,7032.01,Census Tract 7032.01,G5020,S,4234986,21032,24031703201,703201,0,703201,85.7,13.2,1,7209,0.041,0.034,95653,0.12,0.235,0.915,0.03,216.05373,45371.2833,36486.080936,8885.202364,41.124966,3,216.05373,36769.545804,8601.737496,39.812955,4.7,60789.53282,14252.08,39.883689,CAFB_Hunger_Heat_Map_97,{4EB8AD4F-8FC5-4622-AA5E-347451FDF1A0},,,0,0,104
24,031,703213,24031703213,7032.13,Census Tract 7032.13,G5020,S,599160,1142,24031703213,703213,0,703213,77.3,21.9,0.8,6172,0.108,0.154,48456,0.437,0.404,0.207,0.174,1073.928,225524.88,180937.92973,44586.95027,41.517635,17.4,1075.001928,182421.494308,43328.910572,40.305891,19.6,204116.273421,33212.29,29.387867,CAFB_Hunger_Heat_Map_98,{F8238B8E-8FE5-47B6-95F3-87E01DACB96C},,,0,0,105
24,031,703212,24031703212,7032.12,Census Tract 7032.12,G5020,S,5810869,75447,24031703212,703212,0,703212,78.9,20.6,0.5,8302,0.055,0.041,110000,0.391,0.232,0.716,0.077,639.254,134243.34,99659.284804,34584.055196,54.100647,7.7,638.614746,103353.05172,30756.04494,48.160562,7.9,108602.040811,21928.08,35.278424,CAFB_Hunger_Heat_Map_99,{BA892CAE-416C-4827-9F24-7AF4D3D25F7C},,,0,0,106
24,033,800211,24033800211,8002.11,Census Tract 8002.11,G5020,S,2991614,9662,24033800211,800211,0,800211,85.2,10.4,4.5,2656,0.084,0.117,47072,0.71,0.061,0.197,0.229,608.832224,127854.76704,110775.181106,17079.585934,28.053026,22.9,607.615776,110402.668715,17196.644245,28.30184,23,112149.073511,18067.73,29.137735,CAFB_Hunger_Heat_Map_100,{0ED7D877-BA83-47CF-9B85-EA14D463EB43},,,0,0,107
24,031,701006,24031701006,7010.06,Census Tract 7010.06,G5020,S,4409361,44118,24031701006,701006,0,701006,88.4,11,0.6,5562,0.035,0.032,138167,0.039,0.09,0.897,0.029,161.298,33872.58,19861.650253,14010.929747,86.86363,2.9,161.298,24496.979442,9375.600558,58.125957,3.3,31230.46903,7993.33,42.795433,CAFB_Hunger_Heat_Map_101,{ED23445B-AFEA-4D1C-8241-3C7D95147387},,,0,0,108
24,031,703214,24031703214,7032.14,Census Tract 7032.14,G5020,S,1811854,117,24031703214,703214,0,703214,85.2,14.9,0,7047,0.097,0.206,50196,0.486,0.318,0.209,0.193,1361.431071,285900.52491,228106.238259,57794.286651,42.451129,19.3,1360.071,230254.902459,55360.007541,40.703763,23.4,297219.481492,37276.5,23.402567,CAFB_Hunger_Heat_Map_102,{5AB560F8-72A9-413B-A50D-EDF2479BE293},,,0,0,109
24,033,800212,24033800212,8002.12,Census Tract 8002.12,G5020,S,4342705,19597,24033800212,800212,0,800212,93.5,5.5,0.9,4424,0.061,0.092,95491,0.533,0.096,0.701,0.127,561.286152,117870.09192,87837.723928,30032.367992,53.506341,12.7,561.848,90802.126468,27185.953532,48.38667,10.5,72636.632706,15629.52,37.185247,CAFB_Hunger_Heat_Map_103,{0C4DC8E3-2BC5-46E3-A74B-ABAF859FDBFA},,,0,0,110
24,031,703215,24031703215,7032.15,Census Tract 7032.15,G5020,S,1432613,0,24031703215,703215,0,703215,83.5,15.6,1,3423,0.093,0.062,79135,0.25,0.354,0.554,0.097,332.363031,69796.23651,55965.097393,13831.139117,41.614553,9.7,332.031,56080.704451,13645.805549,41.097986,10.9,64941.618827,10686.94,29.674737,CAFB_Hunger_Heat_Map_104,{35BCE162-0E9D-4CAD-9FFE-62026C7FDEF0},,,0,0,111
24,031,701005,24031701005,7010.05,Census Tract 7010.05,G5020,S,1947373,3692,24031701005,701005,0,701005,85.5,12.2,2.2,3673,0.086,0.035,121250,0.063,0.127,0.745,0.073,267.860871,56250.78291,33681.116486,22569.666424,84.258915,7.3,267.860871,41059.116428,15191.666482,56.714765,7,38101.031699,12378.77,51.496665,CAFB_Hunger_Heat_Map_105,{0099C161-8F67-4F90-A674-DDE5E2AF21C4},,,0,0,112
24,031,701101,24031701101,7011.01,Census Tract 7011.01,G5020,S,2309025,1534,24031701101,701101,0,701101,83.1,15.4,1.6,4496,0.048,0.086,103869,0.068,0.271,0.908,0.031,139.515376,29298.22896,17018.113704,12280.115256,88.019798,3.1,139.515376,20483.906025,8814.322935,63.178147,4.7,35130.121215,8574.24,41.199325,CAFB_Hunger_Heat_Map_106,{B78E3779-17AF-41E5-8D0C-1A6FCB0D99AB},,,0,0,113
24,031,701414,24031701414,7014.14,Census Tract 7014.14,G5020,S,5723347,32136,24031701414,701414,0,701414,84.5,13.9,1.6,7096,0.086,0.09,80964,0.512,0.082,0.66,0.148,1050.208,220543.68,155653.855881,64889.824119,61.787593,14.8,1050.208,162971.042327,57572.637673,54.820224,13.2,179098.660409,20235.86,21.318588,CAFB_Hunger_Heat_Map_107,{5A790CCA-B0F9-4FC4-8CD6-7066E4FC4EED},,,0,0,114
24,031,700608,24031700608,7006.08,Census Tract 7006.08,G5020,S,26611481,3266288,24031700608,700608,0,700608,94.2,3.4,2.5,5837,0.045,0.046,232566,0.053,0.07,0.936,0.007,40.899859,8588.97039,8585.809458,3.160932,0.077285,0.7,40.899859,8588.97039,0,0,2.4,26546.411528,2952.71,21.019908,CAFB_Hunger_Heat_Map_108,{9A610DB3-9E48-4157-B748-42BC5B935DD6},,,0,0,115
24,031,701417,24031701417,7014.17,Census Tract 7014.17,G5020,S,2138280,1111,24031701417,701417,0,701417,89.8,9.4,0.9,5505,0.116,0.137,63394,0.551,0.1,0.317,0.213,1173.737565,246484.88865,207974.188156,38510.700494,32.810316,21.3,1173.737565,214325.320227,32159.568423,27.399284,21,225809.588108,34027.61,27.50106,CAFB_Hunger_Heat_Map_109,{DE7537B1-A5E9-42AA-A4A1-156CF427AB7C},,,0,0,116
